stop_id,stop_name,stop_lat,stop_lon
2373,MAHIM BUS STN.,19.0432840233,72.8400750979
4012,MULUND STN(E),19.1713616747,72.9566319074
5165,DADASAHEB SARFARE CHK.,19.0759837,72.8776559
1139,BYCULLA TELEPHONE EXCHANGE,18.972160597,72.8370579537
2419,ELCO MARKET,19.0556437837,72.8330398714
3602,NATIONAL STOCK EXCHANGE,19.0619181159,72.8612530739
3304,BLOSSOM CO.,19.1169999322,72.880848533
1048,VEEJ BHAVAN,18.9219451312,72.8266333618
4813,ANAND NAGAR.KOPARI,19.1798857078,72.9668213561
4680,ALIKA NGR.,19.197226607,72.8742929269
2735,A.T.I.,19.0534547827,72.8805227497
644,GOREGAON CHECK NAKA NO 1,19.1661755084,72.8582061784
4631,GHANSHYAM NGR.,19.1994400824,72.8505277683
4771,SAIDHAM,18.9590137835,72.8173021693
1200,GREEN FIELDS,19.1396849967,72.8692406902
336,FIVE GARDENS,19.0195658302,72.8548630672
1525,EVERSHINE NGR.,19.1927857918,72.8331839368
988,SAMRAT HOTEL,18.9316102836,72.8269606607
4292,KALWA BRIDGE,19.1970891777,72.9851019636
4234,SAIBABA NGR.(KANDER-PADA),19.2584505715,72.8537641992
3904,PUNCHASHEEL GARDEN,19.210321002,72.8401665632
166,NEHRU NGR.BLDG. NO 36,19.063166519,72.8807641959
4242,GREEN PARK,19.1460255772,72.8334426557
3776,SURYA NGR.POLICE CHKY,19.1180142228,72.9246507886
130,K.C.COLLEGE,18.929281524,72.8281831323
4230,GOVANDI STN.RD.(E),19.052834414,72.9142288755
1749,YASHASHRI BUILDING,19.1724264195,72.8693780634
2018,SHIV DARSHAN ( TERESA RD BHANDUP W),19.1484980749,72.9271752293
4294,MANISHA NGR.(KALWA),19.1968107898,72.9905738259
572,MALVANI BLOCK NO 6,19.1904947125,72.819940307
4658,STUDENT REQUEST STOP,19.1743382639,72.7975777434
5002,HINDUSTAN NAKA/C.CHARANSINGH CHK.,19.2066322315,72.828888333
3754,P.THAKRE NGR.MARKET,19.215452267,72.8297728505
4192,DONGRI,18.9583547562,72.8367683409
4686,KAMANI,19.0851137617,72.8868187113
979,SAIBABA MANDIR,19.2182545352,72.8287385767
5,DR.SHYAMAPRASAD MUKHERJI CHK.,18.9256313577,72.8318061063
1940,"I.E.S.SCHOOL,JVLR",19.129899,72.919199
1036,I.C.L.SCHOOL,19.0731597437,73.0171112944
604,KALINA,19.0778235785,72.8618527098
4876,GANGA BAWDI,19.1970646971,72.8683462628
3945,VALLABH PARK(EXTN.RD),19.0845769474,72.9090455932
4942,ICICI BANK,19.1871520235,72.8396641538
346,R.C.F.CLY./GOLF CLUB,19.0461063972,72.9001004873
4638,AMBIKA MILL B.STN/ H.U.RAKHANGI CHK,18.9890764877,72.8225059221
4819,CRESCENZO,19.0662226986,72.8612961611
1267,MULUND STN.(E),19.1716966922,72.9570024413
1805,JIJAMATA NGR.,19.0284892225,72.8881540403
4970,600 TENAMENT,19.0523256451,72.9179477127
4163,S'CRUZ STN.RD/KASHIBAI HOSP.,19.084454718,72.8380990668
231,GANDHI MARKET,19.0323603254,72.8587289073
1140,BYCULLA STN.-E (POLICE STN),18.9738245343,72.8340860661
1608,DONGRE WADI,19.2430156,72.8699278389
4217,POUSHMATA MANDIR,19.2802224735,72.955795027
4379,CRISIL HOUSE,19.1170242779,72.9103858429
345,GANDHI MARKET,19.0460131278,72.8972190013
5185,BONKODE VILLAGE,19.0970737,73.0117476
1358,MAHATMA GANDHI VIDYA MANDIR,19.0609658081,72.849459078
1296,MARY IMMACULATE SCHOOL,19.2472202631,72.8542166013
3787,MUNICIPAL GARDEN,19.238129864,72.8496393923
4939,CHAR NAL,18.9583851971,72.8361947055
4463,PANCHESHWAR MAHADEO MANDIR,19.2395605889,72.8594829895
4495,DONGRI-KUMBHADI,19.2905298581,72.8015216844
1887,R.F.NAIK SCHOOL,19.0956161852,73.0057941765
349,PANJARAPOL,19.0457413028,72.9085548102
56,LOWER PAREL STN.,18.9958061405,72.831334856
3928,KAPUR BAWDI,19.2195238207,72.9779173554
3418,RUSHIVAN,19.2379017102,72.8722976018
2661,MATHADI BHAVAN/COMMODITY EXCHANGE,19.0797738726,73.0076851488
522,GOREGAON BUS STN(W),19.1650686232,72.8484736719
1620,SARVODAYANGR.,19.146990453,72.9289112655
5064,DADAR CREMATORIUM/CHAITYABHUMI,19.0220650324,72.8337731389
194,WADALA RD.,19.0215872124,72.8901370118
3172,ANAND NGR.,19.2577405717,72.8644690198
3651,MANTRALAYA MAIN GATE,18.9273811993,72.8257588135
3636,SHREE KRISHNA NGR.(KALINA),19.0742713916,72.8530822616
294,MADINA MANZIL,19.1743222178,72.8451959871
1020,DNYAN SARITA,19.178736285,72.9504778865
1544,HANUMAN NGR.,19.200922487,72.869081335
4988,MHADA COLONY (SHIMPOLI),19.2190893623,72.8353703229
3184,NOVELTY SILK MILL,19.2540270797,72.8661399024
1723,DADASAHEB PHALHKE CHITRA NGRY,19.1599894643,72.8872845742
3417,SIDDHARAJ SCTY.,19.2346601669,72.8719757367
4500,RAMRATNA VIDYAMANDIR,19.2523688684,72.789634134
2753,TAGORE NGR.NO.5,19.1249497184,72.9359922623
2114,WADALA TRUCK TERMINAL MAIN GATE,19.0357447208,72.8797412645
4604,SUBHASH NGR.(THANE),19.2163355823,72.9728193998
3888,KORA KENDRA,19.2255740875,72.8546178467
4592,MUKUND CO.,19.1822405747,72.9951917332
3524,TECHNIMONT I.C.B.HOUSE,19.181337,72.833598
60,JAKHADEVI/ DADAR POLICE STN.,19.0133907494,72.8336954593
4449,ALFA KIDS CENTRE,19.1407720222,72.8223307585
3767,SOMMAIYA COLLEGE FRONT GATE,19.0734980385,72.8964930124
3039,WADALA CHURCH,19.0189419282,72.8586577977
266,MUNICIPAL HOSPITAL(PARK SITE),19.1020576611,72.9169903996
3,STRAND CINEMA,18.9173370318,72.8273949847
2170,SANGAM NGR.,19.0238378974,72.8765410611
255,DARGAH,19.0951052711,72.9141440467
223,KANE NGR.,19.0295305886,72.8642006137
5145,VASHI BUS STN,19.0690462357,72.9896249888
1091,PERI CROSS RD.,19.0601974264,72.8231314441
163,NAIK NGR.,19.0576097187,72.8849769365
143,SWADESHI MARKET,18.9497161128,72.8287752923
1524,ORLEM WELL,19.1948880008,72.8389052199
1751,RANI LAXMIBAI CHK.(NEAR RD NO.1),19.0469441005,72.8663449491
3112,GEN.A.K.VAIDYA MARG JUN.,19.1748794682,72.8627146511
471,BHARATIYA AROGYA NIDHI HOSPITAL,19.1121516972,72.829045202
3571,SUBHASH NGR.,19.0667441609,72.8476946018
5142,GEN.A.K.VAIDYA MARG JUN.,19.174595727,72.860826376
392,CROMPTON GREAVES,19.1332575457,72.9361599078
1835,DERASAR LANE,19.0811904378,72.9053119583
4090,SRUSTHI POLICE STN.,19.2714973064,72.8673169459
1082,POST OFFICE,19.0568416097,72.8981535976
665,FERRY WHARF,18.9572807823,72.8495255906
895,HUTATMA CHK. ( O.C.S.),18.9320825189,72.8312515794
225,ANTOP HILL POST OFFICE,19.0246215402,72.863857291
720,RATHOD MARG,18.9643323874,72.8402106962
4084,SIDDHIVINAYAK MANDIR,19.0172145494,72.8302226957
105,ROBERT GOMES CHK.,18.9811719739,72.8354279156
2633,C.B.I.QRTS.,19.0820776289,72.9127416773
4476,POLICE CLY.,19.0751535499,72.8565235357
1315,DAHISAR BUS STN.,19.2558619014,72.8700551524
94,FOREIGN POST OFFICE,18.9354492647,72.8404718482
611,LAXMANRAO YADAV MARKET(KURLA MARKET,19.0702504,72.8792453
3007,KHODADAD CIRCLE (PRITAM HOTEL),19.0168001748,72.8457987097
409,BIRLA CO.,19.1342286173,72.928386238
714,GOPIKRISHNA PIRAMAL HOSPITAL,18.9982632519,72.8254478614
4810,DEEPAK CINEMA,18.9995084563,72.8310996779
4687,MARATHON CHK.(TEEN HATH NAKA),19.1889859692,72.9638669777
4968,K.E.M.HOSPITAL-NURSES QTRS.,18.9995891134,72.8423621267
3529,TARDEO BUS STN/RUSHI MEHTA CHK.,18.9694139393,72.8152421153
1179,I.I.T.MARKET,19.1275578597,72.9189099261
1737,GEETANJAI BLDG.,19.1782173975,72.8547805231
4269,BEHRAM BAUG,19.1456221872,72.8368251218
3938,GEETANJALI,19.1316331446,72.8426056542
4948,JIJAMATA UDN,18.9805043837,72.8369429214
3375,INDIAN OIL NGR.,19.063863851,72.9125989571
2232,KHODADAD CIRCLE,19.0171501179,72.8472631958
1308,MADHUR CLY.,19.1791503147,72.8413961134
4042,VRINDAVAN SCTY.(THANE),19.2017419759,72.9829808385
2370,MAHIM PHATAK,19.0432237892,72.845287387
4641,BHARAT BIJALI CO.,19.160341377,72.9999660653
957,KHERWADI POLICE STN,19.0655957571,72.8475081876
21,SHANTARAM PUJARE CHK.,18.9883104664,72.8358590082
3185,OMKARESHWAR MANDIR,19.2301235535,72.8629029885
1951,VAISHALI NGR.,19.2479377846,72.8687733159
4588,PERU BAUG,19.1660200189,72.8522144203
3752,RUBY SCTY.,19.2151980302,72.8167862164
734,REAY RD.BRIDGE,18.9760554414,72.8441848471
1112,WANKHEDE STADIUM,18.9388459585,72.8242249005
3712,B.A.R.C.GATE NO.6,19.0419019605,72.9331330846
5119,MALAD DEPOT,19.183696771,72.8343738949
1435,JAY GANGA,19.2118749883,72.8209505856
4685,KAMANI,19.0845054138,72.8845871134
600,MAFATLAL PARK,18.9746925008,72.8063202544
962,ZULELAL CHK.,19.1401489787,72.8264181508
1883,JUHU NGR.( VASHI ),19.0853151787,73.0023180336
534,ADARSH NGR.,19.1448091366,72.831270582
3556,SIMPLEX MILL,18.9801273169,72.8303735429
4774,BORIVLI STN.(W) BUS STN.,19.2315618259,72.8564274276
483,MUMBAI CENTRAL DEPOT,18.9685071128,72.8224398713
1365,GORAI DEPOT,19.2329544206,72.8259462685
3061,VILE PARLE,19.101550494,72.838895571
4089,DR.AMBEDKAR CHK/INDIRA NGR.,19.1950674171,72.9462323508
4149,L & T GATE NO.6,19.1152776743,72.8888451486
4580,MADHANI CIRCLE,19.2588889127,72.9756747746
4684,SUNDER BAUG (KAMANI),19.087141572,72.8872907801
1221,MOTILAL NGR.POST OFFICE,19.1591233549,72.8411505025
4022,YERALA MEDICAL CENTRE,19.0314525876,73.0605084283
1999,HIRA PARK,19.1863523384,72.8602812387
2850,NARSIPADA,19.2011656549,72.8641031551
3810,MUMBAI CENTRAL STN.(ON BRIDGE),18.9689266706,72.8184888344
2183,NANA CHK.,18.9618907606,72.8129220454
1631,NAVPADA,19.0826590466,72.8898942966
4802,VASHI SEC.28 & 29,19.089178034,73.0076029367
276,SEWREE STN.(W),18.997901717,72.8540034276
1010,PUNJAB FOUNDRY,19.2759470896,72.8819450395
3659,MUNICIPAL URDU SCHOOL,19.122785285,72.8371753858
4015,MARVA INDL.EST.,19.1140115196,72.8874405838
3981,DHARAVI PUMPING STN.,19.0472053706,72.8614239168
3736,H.D.F.C.STAFF QTRS.,19.145898026,72.8472759003
4373,VITTHAL MANDIR,19.2013353852,72.8422606157
2557,BORIVLI STN(W),19.2294277562,72.8561666167
2775,MULUND RLY.STN.(W),19.1728325175,72.9566352633
4329,SHAILESH NGR.,19.1979377181,72.840506035
441,PT.PALUSKAR CHK.,18.9563352821,72.8156893762
3134,VASANTRAO NAIK CHK.,18.9688012508,72.8159742991
1373,JEEVAN BIMA NGR.,19.2440656023,72.8500441032
2803,MUNICIPAL CLY.SECT.-B,19.1724652123,72.8744874839
5036,SANDU GARDEN,19.0598777915,72.8977524602
2888,YOGI HOTEL,19.2350337759,72.8437318076
3539,LIBERTY GARDEN,19.187314149,72.8424107358
677,CARNAC BUNDER,18.9520900544,72.8413927513
1829,KRISHNA BAUG/FINE ARTS AUDITORIUM,19.0647452358,72.8991257512
3192,NOVELTY SILK MILL,19.2543135922,72.866795923
2747,GHATKOPAR STN.(E)-2,19.0846971852,72.9073213597
1143,DADAR POLICE STN.,19.0139932169,72.8347674458
1775,STANDARD CHARTERED BANK,19.0821080468,72.9089114828
701,MUNICIPAL CLY.,19.0121251493,72.8202971804
473,WADALA DEPOT,19.0146419145,72.8532377903
4728,LOKSHAHIR SATHE UDYAN/SUMAN NAGAR,19.0536472406,72.8844274188
1149,GOVT.CLY./INDIAN.MEDICAL.ASSN.CHK,18.9787734289,72.81527406
851,CHITRA CINEMA,19.0150620163,72.8454923976
1374,L.I.C.OFFICERS TRAINING CENTRE,19.2439551063,72.8478007003
5125,GHATKOPAR STN (E),19.0866469665,72.9095970952
781,K.V.YADAV CHK.,18.9995682811,72.8281212493
608,METRO PLAYING CARDS,19.073794957,72.8694687998
1343,PALI MARKET,19.0620731804,72.8295819225
2851,PIPE LINE,19.1774245281,72.9417765837
1451,VEERA DESAI RD.,19.1324777803,72.8376480586
3233,MAHIM,18.9888317017,72.8282830072
4137,NATHU JOMA PATIL CHK.,19.0606328946,73.014025531
2003,TRIVENI NGR.,19.1803710454,72.8639654794
319,S.G.BARVE MARG NAKA,19.0570408476,72.8878251861
3784,KUMBHARWADA,19.038850759,72.8542603283
1888,TEEN TAKI,19.1046418,73.0031177
5069,RAM GANESH GADKARI CHK.,19.0251890372,72.8404250173
1384,SHANTI NGR.,19.1221473043,72.8642443302
33,SHITALADEVI TEMPLE,19.0347321062,72.8423390369
1705,BAMAN PADA,19.1082867235,72.8589383548
718,ADARSH NGR.,19.0142945504,72.8203634044
4883,GHATKOPAR STN.(W),19.0889758467,72.9059337619
5214,ROYAL COLLEGE,19.2696855618,72.8720618391
26,HINDMATA CINEMA,19.0083495266,72.8413721872
4325,THATIA BHATIA SEVA FUND,19.1981428947,72.8472544729
2490,AIROLI TOLL NAKA,19.1534870763,72.9651297586
5147,HANUMAN ROAD,19.1037622899,72.8540125011
2780,HANUMAN TEKDI,19.2423875755,72.8717563904
4154,DHEERAJ ENCLAVE,19.2146053451,72.8695091772
3610,JAIHIND CINEMA,18.9837747642,72.8353510825
414,KASTURI VIDYALAYA,19.1517896627,72.9384197245
2713,NEW HINDUSTAN DORR,19.1122689142,72.8567551194
4708,ANDHERI MARKET,19.1250411511,72.8469519425
4104,JALVAYU VIHAR(KHARGHAR),19.0503163703,73.0703360421
4792,ESTRELLA BATERY,19.041852747,72.8560627728
1753,SARIPUT NGR.,19.1331542355,72.8746573709
3665,DOMESTIC AIRPORT TERMINAL 1-B,19.093660814,72.8559303923
571,MALVANI BLOCK NO 5/ POLICE STN.,19.1923591085,72.8220860742
3345,LOKMANYA TILAK HOSPITAL,19.0361001367,72.857559366
3016,MAHARSHI ARVIND CHK.,19.1758928758,72.9513352183
4897,GARDEN ESTATE,19.2411345281,72.9719610929
1175,VIKHROLI COURT,19.1146527309,72.9359966571
3235,MAHIM ( PARADISE ),19.0426217372,72.8401756763
5012,UNICHEM COMPANY,19.1420199203,72.8478601843
2794,MAHIM PHATAK,19.0459985419,72.848590059
4020,BHARATI VIDYAPITH,19.0251236127,73.0545431954
4993,CHEMBUR CLY.,19.0439258611,72.8933987398
2165,INDIRA NGR.,19.1782178577,72.868340928
4326,NIRMAL APARTMET,19.1981682252,72.8461279451
2317,KURLA NAGRIK SAHAKARI BANK,19.1517033207,72.9464615838
824,NAIGAON POLICE CLY.,19.0070821834,72.8470060806
1419,NEW SIDDHARTH NGR.,19.159225063,72.8384237546
325,POLICE STN- PANT NGR.,19.0860303879,72.9147534913
1439,YASHKRIPA BUILDING,19.2239521143,72.8421509472
2813,DHOBI GHAT/DR.AMBEDKAR NAGAR,18.9109141318,72.8188038114
4856,GHODBUNDER VILLAGE JN.,19.2857959291,72.895977402
3711,ASHISH COMPLEX,19.261441836,72.8635962886
830,BAWLA MASJID,18.9930822284,72.8314424037
3772,POLICE GROUND,19.0841996793,72.9087599159
1490,GOKULDHAM MARKET,19.175628429,72.8698990376
4748,H.P.OFFICERS QURTS.,19.066246,72.858167
2986,GANESH CHK.,19.2153359801,72.8337540782
1120,HORNIMAN CIRCLE,18.9312244595,72.833777407
595,PRIYADARSHANI,18.9597037937,72.8007916006
3867,DHARAVI POLICE STN.,19.045402145,72.8589748918
3034,DR.SHYAMAPRASAD MUKHERJI CHK.,18.9256914893,72.8309917691
4843,GALAXY APTS.,19.0540111331,72.8244378032
1876,KANNAMWAR NGR.BLDG 175,19.1148913108,72.9397213093
2105,FISH MARKET,19.2451421282,72.8686874852
5106,SAHAKAR NAGAR,19.0657236081,72.891542962
1,COLABA BUS STN.,18.9118892648,72.8230460117
1224,NEW ERA TALKIES,19.1825734532,72.8467815179
132,SANTACRUZ POLICE STN,19.0842113781,72.8345156356
2756,R.B.I.CLY.(BHANDUP VILLAGE-E),19.1480343991,72.9479850786
3364,KHERANI BAUG,19.1049729156,72.8953157997
2796,MULUND RLY.STN.(W),19.1729804314,72.9567503543
63,KHERWADI JN.,19.0616975349,72.8462830433
4407,SAHAKAR BAZAR,19.1490714291,72.9995583695
4747,DR.AMBEDKAR NAGAR,19.0669557364,72.8511924874
4932,CHINCH PADA,19.2294683938,72.8673939396
3538,LOKMANYA TILAK CHK.,19.18586008,72.8445737171
1738,STATE BANK CLY.,19.1795752675,72.8543620985
1361,MUNICIPAL OFFICE/BHABHA HOSPITAL,19.0571804857,72.8338540112
1777,SHIVNER CHK./GANESH MANDIR,19.0842864608,72.9154401369
5052,BAJAJ BHAVAN,18.9255479076,72.8250363512
2995,KALA NGR.,19.0545892908,72.8477670142
218,SARDAR NGR.NO 2,19.0367316161,72.8683419445
1767,THAKKAR BAPPA CLY.,19.0590728295,72.8874807561
2088,NAVY NGR.,19.1884377822,72.8378860299
3550,SHREENATH COMPLEX,19.2940538323,72.8598865525
4197,UMARKHADI,18.9625509227,72.8373980883
122,JOGESHWARI BUS STN,19.1335425275,72.847619223
2697,JAMBHULPADA,19.0946825007,72.8973218382
1159,NARAYAN PUJARI NGR.,18.9951083074,72.8136890571
3521,BAINGANWADI,19.0610601469,72.9165642802
3319,MARVE VILLAGE,19.1953338246,72.8003135966
4574,KOKANIPADA EXTN.,19.2427688596,72.8724814171
3264,AHILYABAI HOLKAR CHK.,18.9318936516,72.8272023862
4572,SHIMPOLI B.M.C.SCHOOL,19.2244736856,72.846299495
4838,C.B.D.BELAPUR/KONKAN BHAVAN,19.0239378042,73.0402017144
1436,CHARKOP VILLAGE,19.208854978,72.8193248766
1590,GOKULANAND HOTEL,19.2442598908,72.86456693
724,JUBILEE MILLS,18.9937432119,72.8485700606
3382,ANUSHAKTI NGR.,19.0427191074,72.9261058008
3307,GHATKOPAR POST OFFICE,19.0862718073,72.9086639168
140,MUMBAI GYMKHANA,18.9367503189,72.8305965787
2126,CHARKOP SECT.NO.6,19.2174736314,72.8338077224
1156,BHASKAR COURT,19.0553883149,72.8440035971
2642,MAHARASHTRA NGR.,19.0514672069,72.9376848579
2903,LOKMANYA TILAK TERMINUS,19.0675305555,72.8890013975
3234,MAHIM ( PARADISE ),19.0371459309,72.8422639351
1414,THAKUR PAKHADI,19.2340771675,72.8460491555
2741,SHIVDHAM (RUSHI COMPLEX),19.2536994492,72.8497962821
314,PRATIKSHA NGR NO.1/SAMAJMANDIR HALL,19.0392047091,72.8667463252
4598,KALPATARU EST.,19.1398268974,72.8674597034
3574,HEMA INDL.EST.,19.132075389,72.8629002181
458,NATIONAL COLLEGE,19.0622964519,72.8356403624
986,SHASTRI NGR.,19.0845291432,72.8345120314
1364,GORAI BRIDGE,19.2265250822,72.8283459215
3291,J.V.P.D.BUS STN.,19.1161162676,72.8291887685
260,LAXMI NGR.,19.0895951893,72.9161728068
3119,HUTATMA CHK./MUMBAI UNIVERSITY,18.9300934115,72.8297495424
1030,Y.B.CHAVAN MARG JN.,19.0686621916,72.9965312658
2569,MAHUL MARKET,19.0163736302,72.8903515885
2063,KASTURI EST.,19.3009099121,72.8567646909
2627,600 TENAMENT GATE,19.0540919042,72.9179195951
628,NELCO,19.1160720283,72.8617835521
4779,AMRUT SHAKTI,19.1069849259,72.8970535085
4028,HIRANANDANI COMPLEX JUN.,19.0363148018,73.0710237481
1161,HANUMAN MANDIR/D'SILVA SCHOOL,19.0195151146,72.8403845029
4178,GHANSOLI RLY.STN.,19.1162263148,73.0055219774
1405,SHANTIVAN RD JN.( OSHIWARA ),19.1516500888,72.83169784
3933,KASHIMIRA,19.2751183309,72.8868729842
4910,SMT.M.B.DALVI HOSPITAL,18.9579125349,72.8110474094
3655,FREE PRESS JOURNAL MARG,18.9242220977,72.8248464378
1828,RANI LAXMIBAI CHK.,19.0454310652,72.8646129263
1341,BANDRA TALAO,19.0574082939,72.8384686624
4482,SATHE NGR.,19.1782277975,72.9968654317
740,SEWREE STN.(W),18.9980133058,72.8540356141
3341,ST.XAVIERS TECH.INSTITUTE,19.0460621816,72.8438599517
3661,NAVRANG TALKIES,19.1240219706,72.8421535658
3878,SHANTIVAN,19.2347412062,72.8641114998
1505,AKSA BEACH,19.1785538036,72.7975777434
1802,DHAIRYAVAN CHK.,19.0307831922,72.8455761761
3652,NARIMAN POINT FIRE BRIGADE,18.9232442062,72.8262685813
3637,SUMER HOUSE,19.122323932,72.8726991631
1230,POISAR DEPOT,19.2136184415,72.851416375
3918,MRUCHHALA COLLEGE,19.2656406007,72.9674240089
953,RANI LAXMIBAI CHK./ SION BARRIER,19.0471333906,72.863122383
356,MANDALA,19.0409435323,72.9390500256
4644,BUNTARA BHAVAN,19.058438864,72.879866573
347,WADAVLI VILLAGE/BORLA SOC.,19.0457818689,72.9044778525
3604,M.M.R.D.A/PAY & PARK,19.0685900726,72.867649362
1960,TATA PRESS,19.0425365509,73.0280740438
89,DHOBI GHAT(NAVY NGR.),18.9070698435,72.8134707732
710,SHRAWAN YESHWANTE CHK.,18.9880273201,72.8414408185
3902,GREEN MIDOSE,19.1971658136,72.8705056477
37,R.C.CHURCH,18.8966184798,72.8114438533
451,JARIMARI MATA MANDIR/S.T.OFFICE,18.9917489002,72.814065255
2013,HOMEGUARD TRG SCHOOL,19.085638909,72.8941303453
3000,SHIVAJI CHK.,19.110613571,72.8497491991
1441,CHIKOOWADI,19.2197293929,72.8406608921
4030,KOPARA VILLAGE,19.0357232,73.0741001
1433,CHARKOP SECT.NO.2,19.2154927914,72.8240221943
1736,RESERVE BANK CLY.,19.1784504655,72.8569101971
2516,MARIAMMAN MANDIR,19.1890924529,72.8371815491
3012,MUMBAI CENTRAL STN./RESERVE BANK,18.9695541473,72.8210767176
4860,SHASTRI NGR,19.1585558178,72.8352118901
2946,MUNICIPAL CLY.SECT.-D,19.1716144503,72.8757815142
3026,JIJAMATA UDN.,18.9805789633,72.8344069449
4776,BORIVLI STN.(W) BUS STN.,19.228097255,72.8409233544
559,GOREGAON POLICE STN,19.1572588297,72.8458320769
3792,ATMARAM TOWER,19.2464739997,72.8454685573
786,K.E.M.HOSPITAL,19.000552234,72.8427666923
3222,BAFIRA NGR.,19.1978871562,72.8205589102
1860,HINDUSTAN CHK.,19.1775765298,72.9399151306
1831,DUKES CO.(DEONAR),19.0485164071,72.9099710395
4554,MAXUS MALL (BHAYANDER-W),19.295590749,72.8490637852
2991,SHUBHAM PALACE(SECT.7 ),19.0977617818,73.0055712123
4485,MUMBRA RLY.STN.,19.191116977,73.0227004689
2844,DARPAN CINEMA/ SAI SERVICE,19.1131711567,72.8547990166
3102,VASANTRAO NAIK CHK.,18.9690338385,72.8155827967
5107,BUDDHA NGR JUN.,19.0735111758,72.8802133111
1862,POWAI CHK.,19.1734304065,72.934995201
4236,DAHANUKAR WADI,19.2080670595,72.8371018957
4724,RUTU PARK,19.2088491149,72.978483279
3070,CHAKALA,19.1148436739,72.8595541075
4847,P.MOHD.RAFI CHK/BANDRA BUS STN.,19.0524183297,72.8386976211
4114,SARSOLE BUS STN.,19.0406344029,73.014154277
562,PATKAR COLLEGE,19.1669957943,72.8455680295
3436,BORIVLI MARKET,19.229332219,72.8598052973
3152,N.C.P.A.,18.9263649897,72.8204589166
970,MOTILAL NGR.BLOCK NO 8,19.1572991215,72.8412363332
2274,DR.RAVINDRA KULKARNI CHK/SASMIRA,19.0100179603,72.8198702207
454,COM.P.K.KURNE CHK.,19.0060142436,72.8215395549
76,AGARKAR CHK.,19.119822756,72.8487587451
470,PARSI CLY.,19.1015687255,72.8270483657
3730,JOGESHWARI RLY.STN(W),19.1348804932,72.8483916992
1217,GANGABHUWAN,19.1356874101,72.8097847721
468,JUHU HOTEL,19.1042436753,72.8267170306
3127,NOORBAUG,18.9625266916,72.83773681
2086,INDL.EST.,19.1864072573,72.8402178097
3132,VASANTRAO NAIK CHK.,18.9684765716,72.8163390796
1329,KETAKI PADA,19.2543306636,72.8666331302
3826,COM.P.K.KURNE CHK.,19.0063373639,72.8215932802
3144,VIKHROLI STN.RD.(E),19.1103138433,72.9288760091
1371,MAHARASHTRA NGR.,19.2287085072,72.8528621352
4790,DHARAVI POLICE STN.,19.0458079861,72.8594745426
867,SHITAL BAUG,18.9527752769,72.8050943879
3687,VASHI SECT.19,19.0854124968,73.0128477171
3535,GHATI PADA,19.187728007,72.9458299186
1648,MADKEBUWA CHK.,19.0053946911,72.8399194176
1187,SONA INDUSTRIES PREMISES,19.1253683585,72.8526057193
497,GOVERNMENT LAW COLLEGE,18.9345063,72.8268243
1255,MULUND GARDEN,19.1758320746,72.9493825702
5101,VASHINAKA,19.0319177334,72.8967461366
327,GHATKOPAR DEPOT/CASURINA,19.0875432944,72.9186321159
535,SCOUT CAMP/DNYANSAGAR VIDYALAYA,19.1461086859,72.8347222699
4182,SAIBABA NGR.(GOLIBAR),19.0702339754,72.8439821394
3038,DNYANESHWAR NGR.,19.0047887257,72.8540773112
3629,INSTITUTE OF DIST.EDUCT.(V.NGRY),19.0728092901,72.8590365567
4469,MANTRALAYA,18.9293537829,72.8240155258
4707,STATE BANK (KAMANI),19.0835320524,72.882655923
4320,REYAN INTERNATIONAL SCHOOL,19.1719787914,72.8716121559
3131,VASANTRAO NAIK CHK.,18.9695825075,72.8152028422
4908,DR.M.IQBAL CHK/CHINCH BUNDER,18.9558840423,72.8344220065
2966,MUMBAI VETERINARY COLLEGE,18.9972633839,72.8456035374
4540,DR.SHYAMAPRASAD MUKHERJI CHK.,18.9255475726,72.8313612394
4237,DAHANUKAR WADI,19.2087914646,72.8377796006
1668,DHARAVI DEPOT,19.0519210759,72.8594047258
1256,MAHARSHI ARVIND CHK.,19.1756685113,72.9523784102
121,AMBOLI NAKA,19.1273289538,72.847175049
3232,MAHIM,19.0389706805,72.84189229
1510,KAMAL BAUG/14TH BUNGALOWS,19.1618531483,72.7868489074
2306,GATE WAY PLAZA,19.1233815638,72.9127301166
4622,MHADA CLY./NEELGANGA,19.0018116173,72.8251604108
2458,MULUND DEPOT,19.1756902049,72.9469149379
694,PRARTHANA SAMAJ/ HARKISHANDAS HOSP.,18.9576979456,72.8198356711
233,BACKBAY DEPOT,18.9090196526,72.8167825799
1641,AIR INDIA QUARTERS,19.0809758159,72.8695872347
3036,WADALA FLY OVER BRIDGE,19.0188603232,72.8641147831
1216,MACHHALIMAR,19.1329709362,72.8123596927
1746,RESERVE BANK CLY.,19.1705820656,72.8714165422
2889,KANDIVLI STN.(W),19.2031869482,72.8511036787
652,PATHANWADI,19.1802705082,72.8584892425
556,JOGESHWARI TABELA,19.1391675343,72.8444135001
3138,GOL MANDIR,18.9577843901,72.8284809806
4713,RAM GANESH GADKARI CHK,19.0239977642,72.8395090193
2524,AIROLI SECT.NO 10,19.1494533288,72.9875959413
1263,CHAINANI ELDER'S HOME,19.1674974112,72.9624314596
3960,GARIB NGR.,19.2729123508,72.9623170829
2391,SARAF CHOUDHARI NGR.,19.2102721186,72.8684090893
2028,HANUMAN NGR.,19.1404571828,72.9208507268
